,Unnamed: 0,latitud,longitud,titulo,tipo_propiedad,precio,moneda,m2,ambientes
0,0,-34.61127,-58.36378,Departamento-alquiler - Puerto Madero-situar,Apartamento,2900.0,USD,192.0,4.0
1,1,-34.589848,-58.50942,Oportunidad! Monoambiente A Estrenar - Alquiler Amoblado,Apartamento,50.0,USD,38.0,1.0
2,2,-34.60597,-34.60597,Alquiler Temporario De Lujo 4/p Hospital Italiano Caballito,Apartamento,1866.0,COP,57.0,1.0
3,3,-34.590656,-58.44873,Excelente Departamento 3 Ambientes (2 Cuartos) En Congreso,Apartamento,30000.0,COP,60.0,3.0
4,4,-34.624084,-58.38989,Departamentos Alquil Temporario Centro Cap Fed Bs As Dia Mes,Apartamento,2100.0,COP,64.0,3.0
5,5,-34.591774,-58.3941,Departamento Alquiler Temporario En Recoleta 2 Huéspedes,Apartamento,450.0,USD,39.0,2.0
6,6,-34.59169,-58.440125,Comodo Dpto Estrategicamente Ubicado,Apartamento,2000.0,COP,32.0,2.0
7,7,-34.57841,-58.44041,Alquiler Temporario Amoblado Av. Federico Lacroze 3700,Apartamento,3500.0,COP,65.0,2.0
8,8,-34.578278,-58.449863,Departamento Amoblado Temporario De Catergoria Bs As,Apartamento,3000.0,COP,55.0,2.0
9,9,-34.598644,-58.37261,Alquiler Departamento Temporario Retiro-microcentro,Apartamento,1350.0,COP,30.0,2.0
10,10,-34.62431,-58.434258,Av Jose Maria Moreno Al 500 - Caballito,Apartamento,50000.0,COP,50.0,2.0
11,11,-34.58645,-58.39521,"Exclusivo Departamento 2 Dormitorios, Seguridad 24 Hs",Apartamento,120.0,USD,130.0,3.0
12,12,-34.605854,-58.426388,Temporario 1 2 Y 3 Amb Fte A Hospital Italiano Naval Almagro,Apartamento,1033.0,COP,45.0,1.0
13,13,-34.600227,-58.3784,Departamento 2 Ambientes. $19000 Por Mes,Apartamento,19000.0,COP,35.0,2.0
14,14,-34.607285,-58.42935,Alquiler Temporal Zona Hospital Italiano,Apartamento,1800.0,COP,30.0,1.0
15,15,-34.587303,-58.407238,Excelente Studio En El Corazon De Recoleta,Apartamento,36000.0,COP,60.0,1.0
16,16,-34.573807,-58.44236,Departamento Con 2 Patios (90 M2) - Parrilla Y Pileta,Apartamento,500.0,USD,90.0,2.0
17,17,-34.59019,-58.410355,Alquila Dueño  Alto Palermo Semipiso Antiguo 3 Ambientes,Apartamento,3500.0,COP,60.0,3.0
18,18,-34.584156,-58.4385,Monoambiente En Alquiler Temporario En Palermo Hollywood,Apartamento,28000.0,COP,30.0,1.0
19,19,-34.59795,-58.406284,Cómodo Departamento Para Dos Personas En Recoleta,Apartamento,20000.0,COP,33.0,1.0
20,20,-38.00175,-57.542686,Dueño Directo Alquila Departamento 3 Ambientes Tribunales,Apartamento,50.0,COP,85.0,3.0
21,21,-34.607895,-58.395035,Alquiler Temporario Congreso,Apartamento,1200.0,COP,30.0,1.0
22,22,-34.59996,-58.37548,Buenos Aires - Alquiler Temporario Sobre Peatonal Florida,Apartamento,1450.0,COP,46.0,2.0
23,23,-34.61645,-58.367146,Luminoso Monoambiente Quartier Madero Con Amenities,Apartamento,32500.0,COP,37.0,1.0
24,24,-34.58777,-58.395298,Monoambiente Equipado Y Amoblado Para 2 Personas En Recoleta,Apartamento,27500.0,COP,35.0,1.0
25,25,-34.554474,-58.463993,"Alq Temp Dep 3 Amb,nuñez/belgr6pers-s/cabildo-ocup H/27-10",Apartamento,2000.0,COP,50.0,3.0
26,26,-34.604324,-58.40929,Hermoso Departamento En Zona Hospital Italiano,Apartamento,1300.0,COP,33.0,1.0
27,27,-34.577988,-58.431335,Espectacular Ph 3 Ambientes Palermo Soho,Apartamento,49000.0,COP,50.0,3.0
28,28,-34.594322,-58.39331,Monoambiente Recoleta Con Piscina/encargado/vigilancia,Apartamento,49000.0,COP,35.0,1.0
29,29,-34.579803,-58.428417,Hermoso Monoambiente En Palermo Hollywood,Apartamento,1800.0,COP,35.0,1.0
30,30,-34.57914,-58.440758,Departamento En Elcano Y Cramer,Apartamento,1500.0,COP,35.0,1.0
31,31,-34.60027,-58.495136,Tinogasta 3150 - Villa Del Parque,Apartamento,2200.0,COP,38.0,2.0
32,32,-34.590008,-58.41003,"Alquilo Alto Palermo,billinghurst Y Santa Fe-",Apartamento,6900.0,COP,97.0,4.0
33,33,-34.601864,-58.496902,Departamentos Totalmente Equipados Para 2/3 Personas ,Apartamento,2200.0,COP,50.0,1.0
34,34,-34.60737,-58.376637,Departamento En Alquiler Temporario Caba,Apartamento,70000.0,COP,82.0,4.0
35,35,-34.604557,-58.392807,Alquiler - 2 Amb - Amueblado Y Equipado - Centro/barrio Nort,Apartamento,26000.0,COP,36.0,2.0
36,36,-34.635532,-58.524815,Alquiler Por Dia. Departamento A Estrenar,Apartamento,3500.0,COP,70.0,3.0
37,37,-34.60368,-58.378754,"Departamento Comodo,  Funcional Y Excelente Ubicacion",Apartamento,23800.0,COP,35.0,2.0
38,38,-34.60461,-58.39663,Alquiler Temporal Departamento Zona Centro. Muy Luminoso.,Apartamento,2000.0,COP,50.0,2.0
39,39,-34.56082,-58.4425,Luminoso Y Cuidado 2 Amb Barrancas De Belgrano Dueño Directo,Apartamento,2300.0,COP,48.0,2.0
40,40,-34.598526,-58.44048,Departamento Alquiler Temporal Zona Palermo Wit,Apartamento,3500.0,COP,90.0,3.0
41,41,-34.59801,-58.416103,Apartamento Temporario 2 Ambi 3 Pers Universidad Palermo Luz,Apartamento,2000.0,COP,44.0,2.0
42,42,-34.58953,-58.40253,Alquilo Depto En Recoleta - Estadía Mínima 1 Noche,Apartamento,2700.0,COP,42.0,2.0
43,43,-34.557083,-58.451027,Av. Libertador Y Mendoza Fleni Icba Eneri Fleming Ulme,Apartamento,1488.0,COP,40.0,2.0
44,44,-34.55283,-58.45281,Av. Libertador Y Roosevelt  Fleni Icba Eneri Ivi Alcla,Apartamento,1488.0,COP,72.0,2.0
45,45,-34.57228,-58.433228,Duplex En Las Cañitas Alquiler Temporario,Apartamento,38000.0,COP,60.0,2.0
46,46,-34.597473,-58.49802,Villa Del Parque 2 Amb Alquiler Temporario Exc Ubicacion,Apartamento,2400.0,COP,35.0,2.0
47,47,-34.589878,-58.407543,"Edificio Categoria, Recoleta Gran Departamento Exc Ubicación",Apartamento,35000.0,COP,100.0,3.0
48,48,-34.61216,-58.370438,Departamento San Telmo Excelente Ubicacion Alquiler Temporal,Apartamento,1850.0,COP,35.0,2.0
49,49,-34.59036,-58.506706,Departamento De Alquiler Temporal Cap Fed Villa Devoto,Apartamento,2500.0,COP,38.0,1.0
50,50,-34.6002,-58.379765,Alquiler Temporal Departamento Amoblado Buenos Aires Centro,Apartamento,1080.0,USD,72.0,4.0
51,51,-34.611176,-58.38849,Departamento 2amb Para 4 Personas En Congreso. Luz Y Espacio,Apartamento,32000.0,COP,45.0,2.0
52,52,-34.609726,-58.424576,Tresterrazas Rentapart Hospital Italiano Sin Comision¡,Apartamento,1500.0,COP,38.0,1.0
53,53,-34.608826,-58.400467,Hermoso Departamento De Dos Ambientes Ideal Estudiantes!!,Apartamento,23000.0,COP,40.0,2.0
54,54,-34.581444,-58.42598,Alquiler Temporal Palermo 4 Pax,Apartamento,3500.0,COP,45.0,2.0
55,55,-34.56862,-58.436977,"Hermoso Departamento En Las Cañitas, Super Luminoso.",Apartamento,3000.0,COP,50.0,2.0
56,56,-34.58289,-58.427456,Alquiler Temporario Studio En Palermo Soho,Apartamento,5000.0,COP,34.0,1.0
57,57,-34.60982,-58.392605,Departamento En Alquiler Temporario  - Cbte De Pozos 300,Apartamento,1200.0,COP,37.0,2.0
58,58,-34.62788,-58.376408,* Hotel Residencial Familiar * Alquiler Habitacion Mensual,Apartamento,16000.0,COP,20.0,1.0
59,59,-34.5952,-58.44039,Alquiler Monoambiente Amueblado - Edificio My Soho,Apartamento,28000.0,COP,41.0,1.0
60,60,-34.600685,-58.398743,Excelente Mono-ambiente 24.000 + Electricidad. Disponibl,Apartamento,24000.0,COP,22.0,1.0
61,61,-34.544743,-58.480316,Monoambiente Con Cochera Venta Saavedra Con Renta,Apartamento,110000.0,USD,40.0,1.0
62,62,-34.55504,-58.46932,Amplio 3 Amb. Con Parrilla.precio X Dia 1o 2 Per + Consultar,Apartamento,3970.0,COP,90.0,3.0
63,63,-34.55504,-58.46932,Loft 60 M2 C/ Balcon  Con Parrilla Base 1 / 2 Pers.+consulta,Apartamento,3290.0,COP,60.0,1.0
64,64,-34.55504,-58.46932,Duplex Loft Con Parrilla/precio X Dia 1 / 2 Per.+  Consultar,Apartamento,3970.0,COP,90.0,2.0
65,65,-34.569397,-58.446495,Alquiler Temporario - Departamento Belgrano- Dueño Directo,Apartamento,3000.0,COP,40.0,1.0
66,66,-34.58952,-58.41583,Hermoso Departamento En Zona Plaza Guadalupe,Apartamento,1900.0,COP,42.0,2.0
67,67,-34.55791,-58.462917,Para Exigentes Alquiler Temporario De Semipiso En Belgrano,Apartamento,2000.0,COP,50.0,2.0
68,68,-34.58583,-58.401215,Departamento 2 Dor Austria Y Pagano,Apartamento,1800.0,USD,90.0,3.0
69,69,-34.60605,-58.427814,J.d. Peron 4310 Frente Al Hospital Italiano Sin Comision¡,Apartamento,1500.0,COP,42.0,2.0
70,70,-34.60148,-58.392834,Excelente Departamento En Alquiler Temporario,Apartamento,3100.0,COP,44.0,1.0
71,71,-34.600513,-58.39879,Exelente  Mono-ambiente. Zona Facultad. Disponibleseptiembre,Apartamento,27000.0,COP,35.0,1.0
72,72,-34.597794,-58.393456,Alquilo Departamento Amoblados En Av.callao Y Av.santa Fe,Apartamento,2000.0,COP,45.0,1.0
73,73,-34.570396,-58.43262,"Studio En Las Cañitas, Cómodo Y La Mejor Ubicación",Apartamento,1850.0,COP,44.0,1.0
74,74,-34.56966,-58.448914,"Luminoso, A 80 Mts De Av. Cabildo Con Balcón A La Calle",Apartamento,1900.0,COP,25.0,1.0
75,75,-34.570847,-58.4349,Duplex Temporario En Las Cañitas - Hasta 4 Personas,Apartamento,2500.0,COP,70.0,2.0
76,76,-34.597614,-58.416275,Palermo At,Apartamento,2000.0,COP,52.0,1.0
77,77,-34.59422,-58.415066,Shopping Alto Palermo 3 Amb De Calidad C/amenities Y Cochera,Apartamento,85000.0,COP,65.0,3.0
78,78,-34.60578,-58.425526,Alquiler Temporario Frente Al Hospital Italiano (a Estrenar),Apartamento,1500.0,COP,21.0,1.0
79,79,-34.57569,-58.43454,2 Ambientes - Balcon - Parrilla Propia - C/ Renta.-,Apartamento,193000.0,USD,45.0,2.0
80,80,-34.60715,-58.423195,Depto - Zona Hospital Italiano - Dueño Directo - Temporario,Apartamento,1700.0,COP,42.0,1.0
81,81,-34.55374,-58.459496,Alquiler Temporario De Semipiso En Belgrano Para Exigentes,Apartamento,2000.0,COP,50.0,2.0
82,82,-34.59742,-58.429134,Ideal Para Cuarentena - 100% Equipado - Balcón Y Mucha Luz,Apartamento,2900.0,COP,43.0,1.0
83,83,-34.596546,-58.38841,Depto Alquiler En Recoleta  4 Amb C Dep. Y Coch/ Equipado Y Con Muebles.,Apartamento,1600.0,USD,165.0,4.0
84,84,-34.60416,-58.38666,Calido Y Luminoso 3 Ambientes,Apartamento,46000.0,COP,70.0,3.0
85,85,-34.604893,-58.42613,Departamento Temporario Dia Semana Mes Mts. Hpital Italiano,Apartamento,1800.0,COP,70.0,3.0
86,86,-34.583076,-58.405025,Monoambiente En Palermo,Apartamento,35000.0,COP,38.0,1.0
87,87,-34.597023,-58.374214,Alquiler Por Día - 100% Equipado - Disponible En Cuarentena,Apartamento,3900.0,COP,70.0,2.0
88,88,-34.623817,-58.377167,3 Ambientes Con Renta - San Telmo,Apartamento,99000.0,USD,57.0,3.0
89,89,-34.576336,-58.44152,Alquiler Temporal Departamento 3 Amb Palermo Hollywood ,Apartamento,40000.0,COP,65.0,3.0
90,90,-34.583794,-58.41206,Muy Amplio Monoambiente Con Balcon En Araoz Y Juncal,Apartamento,42000.0,COP,45.0,1.0
91,91,-34.5991,-58.364716,Departamento - Alquiler -3 Ambientes - Puerto Madero- Forum,Apartamento,2500.0,USD,160.0,3.0
92,92,-34.61127,-58.390293,"Monoambiente Amobl C/baño, Tv, Wifi, Aire Ac, (gtos Incl) ",Apartamento,15900.0,COP,30.0,1.0
93,93,-34.62408,-58.389645,Sophias Buenos Aires Suites,Apartamento,7500.0,COP,500.0,10.0
94,94,-34.575516,-58.439537,Precioso Studio. Piscina Laundry Parrilla,Apartamento,42000.0,COP,36.0,1.0
95,95,-34.579426,-58.43418,Palermo Hollywood-totalmente Equipado- Precio Paquete,Apartamento,30000.0,COP,33.0,1.0
96,96,-34.60614,-58.423885,Hospital Italiano Departamento Temporario,Apartamento,1400.0,COP,37.0,1.0
97,97,-34.58677,-58.406796,Monoambiente En Palermo Billinghurts 2163,Apartamento,35000.0,COP,42.0,1.0
98,98,-34.583603,-58.429016,Alquiler Palermo 4 Ambientes Terraza!,Apartamento,69000.0,COP,160.0,4.0
99,99,-34.5991,-58.364716,Departamento-alquiler Temporal- 3 Ambientes- Puerto Madero-,Apartamento,2500.0,USD,160.0,3.0
100,100,-34.598022,-58.3768,Monoambiente Con Balcón En Retiro,Apartamento,30000.0,COP,42.0,1.0
101,101,-34.580784,-58.431046,Departamento Totalmente Amoblado - Precio Paquete,Apartamento,43000.0,COP,52.0,2.0
102,102,-34.621418,-58.379803,Emprendimiento Inversi&oacute;n Para Renta - Coliving Casa Campus Centro | 9 De Julio,Apartamento,62238.0,USD,,
103,103,-34.597954,-58.389656,Monoambiente Gran Categoría En Recoleta Dueño Sin Garantía,Apartamento,29500.0,COP,35.0,1.0
104,104,-34.59472,-58.393333,"Hermoso Departamento En Recoleta, Con Pileta Y Jardín",Apartamento,35000.0,COP,38.0,1.0
105,105,-34.60584,-58.42612,Alquiler Temporario Monoambiente Amoblado Hospital Italiano,Apartamento,1300.0,COP,23.0,1.0
106,106,-34.660614,-58.483288,Habitacion Privada Cap Fed $7000 P/mes Todo Incl Exc Ubi,Apartamento,7000.0,COP,100.0,5.0
107,107,-34.60577,-58.425495,Alquiler Temporario A Metros Del Hospital Italiano,Apartamento,1200.0,COP,45.0,1.0
108,108,-34.63418,-58.42644,Departamento Almagro Sin Comision Garantia Monoambiente,Apartamento,700.0,COP,27.0,1.0
109,109,-34.588875,-34.588875,Apartamento Amoblado Alquiler Mensual Recoleta C/ Wi-fi,Apartamento,20700.0,COP,30.0,1.0
110,110,-34.592216,-58.40471,Alquiler Barrio Norte 2 Ambientes Lleno De Luz Y Sol,Apartamento,25000.0,COP,42.5,2.0
111,111,-34.59487,-58.39603,Habitación Individual  En Recoleta 30% Dcto Pagando 6 Meses,Apartamento,24700.0,COP,700.0,18.0
112,112,-34.59487,-58.39603,Habitación En Alquiler En Recoleta Residencia Universitaria,Apartamento,12700.0,COP,700.0,18.0
113,113,-34.605858,-58.422905,Departamento 2 Ambientes Hospital Italiano - Impecable,Apartamento,1600.0,COP,40.0,2.0
114,114,-34.583813,-58.402393,Departamento De 4 Ambientes Y Dos Banos,Apartamento,3000.0,COP,96.0,4.0
115,115,-34.586826,-58.423584,"Alquiler Temporal Monoambiente Palermo Soho, Plaza Armenia",Apartamento,1700.0,COP,35.0,1.0
116,116,-34.556835,-58.441193,Departamentos Amoblados Alquiler Temporario Belgrano,Apartamento,45000.0,COP,35.0,2.0
117,117,-34.573627,-58.438538,Palermo Impecable Luminoso 2 Dorm Todo Incluido Máximo 4 Per,Apartamento,65000.0,COP,55.0,3.0
118,118,-34.57622,-58.42453,"Alquiler 3 Dorm, Piso Alto, Cochera Y Amenities En Quartier Sinclair.",Apartamento,130000.0,COP,94.0,4.0
119,119,-34.6148,-58.474186,Divino Departamento - Dueño Directo !!,Apartamento,32000.0,COP,38.0,2.0
120,120,-34.59012,-58.50887,Venta Dpto 2 Amb Balcón Y Pileta C/renta - Devoto,Apartamento,103000.0,USD,49.0,2.0
121,121,-34.563534,-58.456627,Departamento - Belgrano,Apartamento,29000.0,COP,63.0,3.0
122,122,-34.586426,-58.424583,Alq. Temporario Para Extranjeros - Dos Ambientes En Palermo,Apartamento,40000.0,COP,33.0,2.0
123,123,-34.587444,-58.417492,Monoambiente Palermo - Zona Alto Palermo - Impecable,Apartamento,38000.0,COP,39.0,1.0
124,124,-34.604424,-58.392296,Alquiler De Habitaciones Temporario En El Corazón De Congres,Apartamento,12000.0,COP,200.0,10.0
125,125,-34.6132,-58.42002,2 Ambientes | Don Bosco Al 3800,Apartamento,19000.0,COP,30.0,2.0
126,126,-34.589363,-58.412178,Alquiler Temporal Alto Palermo 3 Ambientes Estilo Francés,Apartamento,38000.0,COP,52.0,3.0
127,127,-34.596714,-58.417072,Dpto.de Categor.alq .palermo,Apartamento,1200.0,COP,42.0,1.0
128,128,-34.598827,-58.379314,Departamento Mono Ambiente Amoblado ,Apartamento,27000.0,COP,33.0,1.0
129,129,47.751076,-120.740135,Dot Fundacion Hospitalaria Ciudad Universitaria Sin Garantia,Apartamento,900.0,COP,20.0,1.0
130,130,-34.5897,-58.415928,Departamento 3 Ambientes Palermo Plaza Güemes,Apartamento,57000.0,COP,70.0,3.0
131,131,-34.578888,-58.42389,Amoblado / Todo Incluido / Sin Comisión/ Sin Garantia,Apartamento,40000.0,COP,42.0,1.0
132,132,-34.57731,-58.40145,Departamento Alquiler En Barrio Parque 2 Amb,Apartamento,1000.0,USD,70.0,2.0
133,133,-34.606083,-58.363064,"Alquiler 3 Ambientes, Amoblado, Cochera Y Amenities En Puerto Madero.",Apartamento,200000.0,COP,96.0,3.0
134,134,-34.60578,-58.425526,Alquiler Temporario Frente Entrada  Hospital Italiano,Apartamento,1300.0,COP,23.0,1.0
135,135,-34.56648,-58.4341,Alquiler Departamento Las Cañitas,Apartamento,9000.0,USD,445.0,5.0
136,136,-34.59957,-58.37845,Monoambiente Centro Amueblado  $ 23000. T/ Incluido Dueño,Apartamento,26000.0,COP,30.0,1.0
137,137,-34.586494,-58.395103,Hermoso Depto. En Recoleta,Apartamento,33000.0,COP,30.0,1.0
138,138,-34.591118,-58.39293,Dueño Alquila Dpto Amoblado 4ambientes Con Dependencia 120m2,Apartamento,900.0,COP,120.0,4.0
139,139,-34.587223,-58.400646,Alquiler Temporario En Recoleta,Apartamento,25000.0,COP,25.0,1.0
140,140,-34.60597,-34.60597,Alquiler Depto Temporal  4 / P Hospital Italiano Almagro,Apartamento,2266.0,COP,85.0,2.0
141,141,-34.57888,-58.43196,Departameto Nuevo Un Ambiento Equipado,Apartamento,45000.0,COP,43.0,1.0
142,142,-34.58738,-58.40585,Departamento En Alquiler Temporal En Recoleta,Apartamento,45000.0,COP,52.0,2.0
143,143,-34.603848,-58.3784,Monoambiente En Microcentro,Apartamento,25000.0,COP,25.0,1.0
144,144,-34.60597,-58.42903,Alquiler Temporario Zona Hospital Italiano,Apartamento,1400.0,COP,35.0,1.0
145,145,-34.62392,-58.444794,Av. Alberdi 1200. 1 Amb. Alquiler Temporario,Apartamento,22000.0,COP,35.0,1.0
146,146,-34.604366,-58.396164,Alquiler Temporario Belgrano Ciudad De La Paz Y V Del Pino,Apartamento,45000.0,COP,70.0,2.0
147,147,-34.60024,-58.401722,Departamentos Alquiler Temporarios 3 Amb Sin Garantia,Apartamento,39900.0,COP,90.0,3.0
148,148,-34.596916,-58.411793,Departamentos Alquiler Temporarios 1 Amb Sin Garantia,Apartamento,19900.0,COP,35.0,1.0
149,149,-34.588158,-58.515697,Departamento X Día Con Terraza Balcon,Apartamento,2700.0,COP,110.0,2.0
150,150,-34.58724,-58.51477,Duplex 3 Ambientes Por Dia Entrada Indenpendiente,Apartamento,3200.0,COP,110.0,3.0
151,151,-34.592484,-58.411297,3 Ambientes Con Muebles Alto Palermo Con Jardin..subte,Apartamento,35000.0,COP,80.0,3.0
152,152,-34.580856,-58.450512,"3amb Colegiales Temporario Ideal Extranjero, Interior",Apartamento,38000.0,COP,65.0,3.0
153,153,-34.57679,-58.400124,Alquiler Palermo Chico  185m² · 2 Dorm. - Cochera Baja Exp.,Apartamento,175000.0,COP,200.0,4.0
154,154,-34.560966,-58.475845,Super Oferta Aceptan Pesos - Superi Y Rivera - Cochera - Ideal Renta ,Apartamento,76000.0,USD,34.0,1.0
155,155,-34.603252,-58.389656,"Alquiler Temp! Excel 2 Amb Amob, Balc Calle, Incl Exp Serv",Apartamento,35000.0,COP,47.0,2.0
156,156,-34.61702,-58.361614,2 Ambientes En Puerto Madero!,Apartamento,4900.0,COP,65.0,2.0
157,157,-34.57766,-58.422997,Monoambiente Amueblado Muy Luminoso En Palermo,Apartamento,28000.0,COP,26.0,1.0
158,158,-34.595154,-58.39007,Monoambiente Amoblado Con Expensas Y Servicios Incluidos,Apartamento,45000.0,COP,40.0,1.0
159,159,-34.597153,-58.378185,Dto Estrenar Amoblado C Esritura Y Renta En U$$ Inmediata,Apartamento,69000.0,USD,22.0,2.0
160,160,-34.57072,-58.434826,2 Ambientes Amoblado Todo Incluido (expensas Y Servicios),Apartamento,55000.0,COP,42.0,2.0
161,161,-34.601086,-58.397766,Via Work And Living I Ideal Para Renta Temporaria I Zona Uba ,Apartamento,90343.0,USD,,
162,162,-34.59365,-58.37975,"Alquiler Temporal. Suipacha 1235, Recoleta, Caba",Apartamento,30000.0,COP,37.0,2.0
163,163,-34.575085,-58.438824,Luminoso Y Cálido Loft En Palermo,Apartamento,2000.0,COP,36.0,2.0
164,164,-34.58825,-58.411507,Mono-ambiente En La Mejor Ubicación,Apartamento,24000.0,COP,26.0,1.0
165,165,-34.60446,-58.394703,Venta Departamento De 1 Ambiente En Balvanera Con Renta,Apartamento,58000.0,USD,29.0,1.0
166,166,-34.596962,-58.386665,Recoleta *alquiler Amoblado* 2 Ambientes,Apartamento,30000.0,COP,43.0,2.0
167,167,-34.611446,-58.420994,Departamento - Almagro,Apartamento,18000.0,COP,29.0,2.0
168,168,-34.563576,-58.45809,Departamento - Belgrano,Apartamento,20000.0,COP,27.0,1.0
169,169,-34.616734,-58.41863,2 Ambientes | Quito Al 3700,Apartamento,18000.0,COP,29.0,2.0
170,170,-34.5976,-58.375443,Excelente Monoambiente,Apartamento,27000.0,COP,32.0,1.0
171,171,-34.56423,-58.460445,Alquiler 3 Amb 60m2 Luminoso Cochera Fija Cubierta Belgrano,Apartamento,31000.0,COP,60.0,3.0
172,172,-34.60785,-58.376534,Oferta 1800 Por Dia!! Luminoso A Mts Casa De Gobierno!,Apartamento,1800.0,COP,40.0,2.0
173,173,-34.580856,-58.450512,"2amb Temporario Ideal Extranjero, Interior Balcon C/parrilla",Apartamento,28000.0,COP,60.0,2.0
174,174,-34.60723,-58.420433,*almagro* Monoambiente Moderno Amoblado,Apartamento,28000.0,COP,35.0,1.0
175,175,-34.60583,-58.425213,Alquiler Temporario Frente Al Hospital Italiano,Apartamento,1200.0,COP,27.0,1.0
176,176,-34.597343,-58.396572,Recoleta Zona Facultad Medicina Hospitales Amplio Y Luminoso,Apartamento,290.0,USD,45.0,3.0
177,177,-34.599358,-58.37552,"Monoambiente Impecable, Con Balcón Interno . Seguridad 24 Hs",Apartamento,28000.0,COP,28.0,1.0
178,178,-34.559326,-58.445934,Departamento Alquiler Temp. Barrancas Belgrano Fleny / Icba,Apartamento,2000.0,COP,37.0,1.0
179,179,-34.54859,-58.46822,Alquiler De Habitaciones 20mil X Pers.  /extranjeros,Apartamento,20000.0,COP,160.0,3.0
180,180,-34.558723,-58.458057,Departamento - Belgrano,Apartamento,75000.0,COP,125.0,4.0
181,181,-34.575375,-58.423534,Palermo Nuevo 2 Dormitorios Amplio Y Luminoso,Apartamento,1250.0,USD,90.0,3.0
182,182,-34.603935,-58.376404,Dueño Directo Sin Comision Alq Temp 4 Ambientes Microcentro,Apartamento,41000.0,COP,90.0,4.0
183,183,-34.582855,-58.445267,Alquiler Temporario Departamento Palermo Pileta Y Parrilla,Apartamento,34000.0,COP,38.0,1.0
184,184,-34.575806,-58.44351,Excelente Departamento Amoblado Palermo H -2 Ambientes,Apartamento,32000.0,COP,40.0,2.0
185,185,-34.604557,-58.392807,Alquiler - 2 Amb - Amueblado Y Equipado - Centro/congreso,Apartamento,28000.0,COP,38.0,2.0
186,186,-34.600685,-58.398743,Excelente  Mono-ambiente - Disponible. Se Puede Visitar,Apartamento,1500.0,COP,22.0,1.0
187,187,-34.609455,-58.463005,"2 Ambientes | Trelles, Manuel Ricardo Al 1500",Apartamento,28000.0,COP,44.0,2.0
188,188,-34.595753,-58.40994,Departamentos Alquiler Temporario En Recoleta,Apartamento,2500.0,COP,100.0,2.0
189,189,-34.550144,-58.47015,Departamento De Dos Ambientes,Apartamento,28000.0,COP,48.0,2.0
190,190,-34.6003,-58.40135,Departamentos Alquiler Temporarios 1 Amb Sin Garantia,Apartamento,17900.0,COP,28.0,1.0
191,191,-34.58282,-58.41375,"3 Amb., Pieza De Serv., Amenities, Cochera, Palermo Botanico",Apartamento,87000.0,COP,78.0,3.0
192,192,-34.577477,-58.437107,Estudio Departamento Palermo Hollywood,Apartamento,2500.0,COP,50.0,2.0
193,193,-34.60194,-58.369595, Temporal 12 Meses Renovable3 Amb 150 Mts Puerto.madero,Apartamento,25000.0,COP,70.0,3.0
194,194,-34.59459,-58.378838,Dueño Alquila Sin Garantía - Todo Incluido - Sin Garantia,Apartamento,25000.0,COP,22.0,1.0
195,195,-34.619858,-58.416462,Alquiler Temporario Departamento 3 Ambientes Almagro/boedo,Apartamento,33000.0,COP,60.0,3.0
196,196,-34.603603,-58.376793,Loft De Diseño | Inversión Alquiler Turismo | U$s 1100/mes!,Apartamento,149000.0,USD,69.0,2.0
197,197,-34.599964,-58.438545,Compartir Dpto * Mujer* Excelente. Luminoso. Todo Incluido.,Apartamento,7900.0,COP,65.0,4.0
198,198,-34.597126,-58.391266,Studio Amoblado En Recoleta  (opción Temporario),Apartamento,24000.0,COP,25.0,1.0
199,199,-34.581745,-58.414673,Alquiler Temporario Depto 2 Ambientes Recoleta Frente Balcon,Apartamento,32900.0,COP,52.0,2.0
200,200,-34.551846,-58.443626,Venta Con Renta Departamento De 5 Ambientes Con Cochera Y Baulera En Belgrano,Apartamento,265000.0,USD,96.0,5.0
201,201,-34.578735,-58.409435,Dueño-vista Abierta-sol Y Luz-reciclado-bajas Expensas,Apartamento,19900.0,COP,35.0,2.0
202,202,-34.58195,-58.430504,3 Ambientes En Alquiler En  Palermo Hollywood,Apartamento,138000.0,COP,80.0,3.0
203,203,-34.618534,-58.39865,"Alquiler Temporario,estudio,capital,cerca Hospitales, Subtee",Apartamento,2000.0,COP,30.0,1.0
204,204,-34.614586,-58.36162,Apartamento En Faena Hotel,Apartamento,1900.0,USD,70.0,2.0
205,205,-34.59393,-58.415367,"Hermoso Departamento En Palermo Sobre 2 Avda, Cerca Shopping",Apartamento,1700.0,COP,35.0,2.0
206,206,-34.60116,-58.398647,Departamento Dos Ambientes,Apartamento,23000.0,COP,45.0,2.0
207,207,-34.588894,-58.402485,Departamento - Barrio Norte,Apartamento,16000.0,COP,30.0,1.0
208,208,-34.614586,-58.36162,Departamento Alquiler Faena Hotel Puerto Madero,Apartamento,1900.0,USD,60.0,2.0
209,209,-34.632523,-58.461105,Departamento 3 Ambientes Excelente Contrafrente Sin Expensas,Apartamento,26000.0,COP,70.0,3.0
210,210,-34.589108,-58.420155,Monoambiente Palermo Viejo -balcón-piscina-solarium-laundry,Apartamento,24500.0,COP,36.0,1.0
211,211,-34.60726,-58.38627,Alquilo Depart. 42m Uruguay 131 6º  H - Apto Prof,Apartamento,19500.0,COP,42.0,2.0
212,212,-34.596817,-58.415646,"Alquilo 2 Ambientes Amoblados,sin Garantia, Ideal 2 Personas",Apartamento,28000.0,COP,42.0,2.0
